,Unnamed: 0,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
372,372,2020-03-19,sh.600000,6.929022096233222,7.355306140446256,5.991197198964542,6.218548689211495,8.06004967,55707113,558047012.0,2,0.1982,1,-2.6445,0
373,373,2020-03-20,sh.600000,6.730089542267137,6.900603159952347,6.275386561773232,6.644832733424529,7.84690438,42609358,428744766.0,2,0.1516,1,1.5091,0
374,374,2020-03-23,sh.600000,6.246967625492363,6.246967625492363,5.877521453841066,5.934359326402806,7.96531843,28286030,279043930.0,2,0.1006,1,-2.4777,0
375,375,2020-03-24,sh.600000,6.474319115739316,6.758508478548006,6.332224434334968,6.559575924581921,7.76796168,28990754,291586379.0,2,0.1032,1,2.2358,0
376,376,2020-03-25,sh.600000,6.957441032514087,7.156373586480171,6.730089542267137,6.815346351109746,7.94163562,32172278,327768574.0,2,0.1145,1,0.8946,0
377,377,2020-03-26,sh.600000,6.673251669705397,7.440562949288857,6.616413797143661,7.042697841356695,8.01268405,30921803,315960382.0,2,0.11,1,0.7882,0
378,378,2020-03-27,sh.600000,7.383725076727121,7.468981885569729,6.957441032514087,7.071116777637563,8.07583821,27107951,278718751.0,2,0.0965,1,0.0978,0
379,379,2020-03-30,sh.600000,6.900603159952347,7.18479252276104,6.701670605986266,7.18479252276104,8.08373248,26046018,265782024.0,2,0.0927,1,0.3906,0
380,380,2020-03-31,sh.600000,7.24163039532278,7.412144013007989,6.758508478548006,6.815346351109746,8.11530956,26144854,267681227.0,2,0.093,1,-1.2646,0
381,381,2020-04-01,sh.600000,6.701670605986266,7.127954650199296,6.644832733424529,6.644832733424529,8.01268405,22479192,228559545.0,2,0.08,1,-0.5911,0
382,382,2020-04-02,sh.600000,6.644832733424529,6.957441032514087,6.587994860862789,6.957441032514087,7.96531843,17042135,172675321.0,2,0.0606,1,1.0902,0
383,383,2020-04-03,sh.600000,6.758508478548006,6.985859968794955,6.730089542267137,6.815346351109746,8.0521554,14842382,150706819.0,2,0.0528,1,-0.4902,0
384,384,2020-04-07,sh.600000,7.24163039532278,7.326887204165381,7.042697841356695,7.18479252276104,8.01268405,23825611,244911012.0,2,0.0848,1,1.2808,0
385,385,2020-04-08,sh.600000,7.099535713918431,7.213211459041904,6.900603159952347,7.071116777637563,8.11530956,17952255,183606904.0,2,0.0639,1,-0.3891,0
386,386,2020-04-09,sh.600000,7.127954650199296,7.213211459041904,6.900603159952347,6.957441032514087,8.08373248,13569586,138881044.0,2,0.0483,1,-0.3906,0
387,387,2020-04-10,sh.600000,7.014278905075823,7.071116777637563,6.815346351109746,6.985859968794955,8.0521554,16625528,169625912.0,2,0.0592,1,0.098,0
388,388,2020-04-13,sh.600000,6.815346351109746,7.014278905075823,6.673251669705397,6.701670605986266,8.06004967,11966986,121315470.0,2,0.0426,1,-0.9794,0
389,389,2020-04-14,sh.600000,6.8721842236714785,7.099535713918431,6.730089542267137,7.099535713918431,7.98110697,17792926,181192027.0,2,0.0633,1,1.3848,0
390,390,2020-04-15,sh.600000,6.957441032514087,7.156373586480171,6.815346351109746,6.900603159952347,8.09162675,14945608,152284659.0,2,0.0532,1,-0.6829,0
391,391,2020-04-16,sh.600000,6.673251669705397,6.900603159952347,6.673251669705397,6.843765287390614,8.03636686,14403197,145969853.0,2,0.0513,1,-0.1965,0
392,392,2020-04-17,sh.600000,6.900603159952347,7.042697841356695,6.815346351109746,6.957441032514087,8.02057832,22744411,231788988.0,2,0.0809,1,0.3937,0
393,393,2020-04-20,sh.600000,6.815346351109746,6.929022096233222,6.644832733424529,6.701670605986266,8.0521554,23503715,237574344.0,2,0.0836,1,-0.8824,0
394,394,2020-04-21,sh.600000,6.587994860862789,6.730089542267137,6.417481243177576,6.474319115739316,7.98110697,17557525,176508085.0,2,0.0625,1,-0.7913,0
395,395,2020-04-22,sh.600000,6.4459001794584445,6.587994860862789,6.332224434334968,6.587994860862789,7.91795281,15802441,158372535.0,2,0.0562,1,0.3988,0
396,396,2020-04-23,sh.600000,6.673251669705397,6.673251669705397,6.417481243177576,6.559575924581921,7.94952989,16878643,169579075.0,2,0.0601,1,-0.0993,0
397,397,2020-04-24,sh.600000,6.559575924581921,6.644832733424529,6.417481243177576,6.559575924581921,7.94163562,16973113,170599170.0,2,0.0604,1,0.0,0
398,398,2020-04-27,sh.600000,6.815346351109746,7.582657630693205,6.815346351109746,7.355306140446256,7.94163562,50342806,520243997.0,2,0.1791,1,2.7833,0
399,399,2020-04-28,sh.600000,7.412144013007989,7.468981885569729,7.014278905075823,7.326887204165381,8.16267518,29222578,301584635.0,2,0.104,1,-0.0967,0
400,400,2020-04-29,sh.600000,7.383725076727121,8.122617420029716,7.326887204165381,8.122617420029716,8.15478091,35056836,367739389.0,2,0.1247,1,2.7105,0
401,401,2020-04-30,sh.600000,8.037360611187108,8.634158273085351,7.980522738625368,8.179455292591452,8.37582047,30906971,330157488.0,2,0.11,1,0.1885,0
402,402,2020-05-06,sh.600000,7.639495503254942,7.781590184659283,7.412144013007989,7.696333375816682,8.39160901,41378362,431336740.0,2,0.1472,1,-1.5992,0
403,403,2020-05-07,sh.600000,7.6679144395358065,7.696333375816682,7.440562949288857,7.497400821850597,8.25740642,26211656,272516386.0,2,0.0933,1,-0.6692,0
404,404,2020-05-08,sh.600000,7.639495503254942,7.781590184659283,7.525819758131465,7.639495503254942,8.20214653,20927670,218698514.0,2,0.0745,1,0.4812,0
405,405,2020-05-11,sh.600000,7.639495503254942,7.923684866063631,7.582657630693205,7.611076566974074,8.24161788,21472495,224819916.0,2,0.0764,1,-0.0958,0
406,406,2020-05-12,sh.600000,7.639495503254942,7.753171248378415,7.355306140446256,7.355306140446256,8.23372361,19405945,201474588.0,2,0.0691,1,-0.8629,0
407,407,2020-05-13,sh.600000,7.270049331603648,7.497400821850597,7.18479252276104,7.468981885569729,8.16267518,15574310,160783648.0,2,0.0554,1,0.3868,0
408,408,2020-05-14,sh.600000,7.2984682678845125,7.412144013007989,7.156373586480171,7.24163039532278,8.19425226,15892376,163558192.0,2,0.0565,1,-0.7707,0
409,409,2020-05-15,sh.600000,7.412144013007989,7.468981885569729,7.127954650199296,7.18479252276104,8.1310981,13753770,141846602.0,2,0.0489,1,-0.1942,0
410,410,2020-05-18,sh.600000,7.18479252276104,7.611076566974074,7.099535713918431,7.2984682678845125,8.11530956,15675941,162140715.0,2,0.0558,1,0.3891,0
411,411,2020-05-19,sh.600000,7.6679144395358065,7.6679144395358065,7.355306140446256,7.383725076727121,8.14688664,12576997,130445254.0,2,0.0448,1,0.2907,0
412,412,2020-05-20,sh.600000,7.440562949288857,7.582657630693205,7.326887204165381,7.554238694412334,8.17056945,20046300,208195248.0,2,0.0713,1,0.5797,0
413,413,2020-05-21,sh.600000,7.639495503254942,7.639495503254942,7.326887204165381,7.326887204165381,8.21793507,14361684,149140643.0,2,0.0511,1,-0.7685,0
414,414,2020-05-22,sh.600000,7.24163039532278,7.355306140446256,6.78692741482887,6.78692741482887,8.15478091,23722915,243204611.0,2,0.0844,1,-1.8393,0
415,415,2020-05-25,sh.600000,7.24163039532278,7.270049331603648,6.758508478548006,7.156373586480171,8.00478978,15722012,160438358.0,2,0.0559,1,1.2821,0
416,416,2020-05-26,sh.600000,7.2984682678845125,7.2984682678845125,7.099535713918431,7.156373586480171,8.10741529,14372249,147713417.0,2,0.0511,1,0.0,0
417,417,2020-05-27,sh.600000,7.18479252276104,7.468981885569729,7.099535713918431,7.383725076727121,8.10741529,20145712,208419130.0,2,0.0717,1,0.779,0
418,418,2020-05-28,sh.600000,7.412144013007989,7.952103802344499,7.412144013007989,7.895265929782759,8.17056945,38263189,401358593.0,2,0.1361,1,1.7391,0
419,419,2020-05-29,sh.600000,7.6679144395358065,8.00894167490624,7.6679144395358065,8.00894167490624,8.31266631,30659227,322828566.0,2,0.1091,1,0.3799,0
420,420,2020-06-01,sh.600000,8.179455292591452,8.43522571911927,8.00894167490624,8.236293165153192,8.34424339,28612841,304346423.0,2,0.1018,1,0.7569,0
421,421,2020-06-02,sh.600000,8.037360611187108,8.49206359168101,8.037360611187108,8.321549973995793,8.40739755,25922545,276609954.0,2,0.0922,1,0.2817,0
422,422,2020-06-03,sh.600000,8.520482527961878,8.861509763332304,8.378387846557533,8.378387846557533,8.43108036,27352188,294473001.0,2,0.0973,1,0.1873,0
423,423,2020-06-04,sh.600000,8.662577209366226,8.662577209366226,8.207874228872317,8.207874228872317,8.4468689,17559033,187688384.0,2,0.0625,1,-0.5607,0
424,424,2020-06-05,sh.600000,8.321549973995793,8.349968910276669,7.980522738625368,8.293131037714925,8.39950328,20958291,222668156.0,2,0.0746,1,0.282,0
425,425,2020-06-08,sh.600000,8.207874228872317,8.43522571911927,8.094198483748844,8.122617420029716,8.42318609,18251152,194265349.0,2,0.0649,1,-0.5623,0
426,426,2020-06-09,sh.600000,8.151036356310584,8.43522571911927,8.037360611187108,8.321549973995793,8.37582047,17263160,184089097.0,2,0.0614,1,0.6598,0
427,427,2020-06-10,sh.600000,8.406806782838402,8.406806782838402,8.037360611187108,8.037360611187108,8.43108036,16693480,177440922.0,2,0.0594,1,-0.9363,0
428,428,2020-06-11,sh.600000,8.037360611187108,8.122617420029716,7.6679144395358065,7.753171248378415,8.35213766,25171455,264822302.0,2,0.0896,1,-0.9452,0
429,429,2020-06-12,sh.600000,8.037360611187108,8.037360611187108,7.611076566974074,7.952103802344499,8.27319496,25514482,267574331.0,2,0.0908,1,0.6679,0
430,430,2020-06-15,sh.600000,7.554238694412334,7.781590184659283,7.383725076727121,7.383725076727121,8.32845485,25497883,265574307.0,2,0.0907,1,-1.8957,0
431,431,2020-06-16,sh.600000,7.639495503254942,7.810009120940158,7.525819758131465,7.6679144395358065,8.17056945,17682742,184966297.0,2,0.0629,1,0.9662,0
432,432,2020-06-17,sh.600000,7.639495503254942,7.838428057221023,7.611076566974074,7.72475231209755,8.24951215,16148594,169024390.0,2,0.0575,1,0.1914,0
433,433,2020-06-18,sh.600000,7.582657630693205,8.00894167490624,7.497400821850597,7.810009120940158,8.26530069,20856551,218713603.0,2,0.0742,1,0.2865,0
434,434,2020-06-19,sh.600000,7.980522738625368,8.321549973995793,7.810009120940158,8.122617420029716,8.2889835,39814479,422462428.0,2,0.1417,1,1.0476,0
435,435,2020-06-22,sh.600000,8.00894167490624,8.26471210143406,7.895265929782759,7.952103802344499,8.37582047,24611903,260728901.0,2,0.0876,1,-0.5655,0
436,436,2020-06-23,sh.600000,7.838428057221023,8.00894167490624,7.72475231209755,7.753171248378415,8.32845485,19602212,206109220.0,2,0.0697,1,-0.6635,0
437,437,2020-06-24,sh.600000,7.923684866063631,8.122617420029716,7.810009120940158,8.094198483748844,8.27319496,22873884,241489165.0,2,0.0814,1,1.145,0
438,438,2020-06-29,sh.600000,8.179455292591452,8.463644655400142,7.781590184659283,8.00894167490624,8.3679262,27875619,295223647.0,2,0.0992,1,-0.283,0
439,439,2020-06-30,sh.600000,8.065779547467976,8.207874228872317,7.923684866063631,8.037360611187108,8.34424339,22886764,242601910.0,2,0.0814,1,0.0946,0
440,440,2020-07-01,sh.600000,8.065779547467976,8.548901464242743,7.952103802344499,8.49206359168101,8.35213766,36690710,390832225.0,2,0.1306,1,1.5123,0
441,441,2020-07-02,sh.600000,8.463644655400142,9.373050616387946,8.378387846557533,9.373050616387946,8.47844598,60951268,663308323.0,2,0.2169,1,2.8864,0
442,442,2020-07-03,sh.600000,9.458307425230554,9.969848278286197,9.287793807545338,9.770915724320115,8.72316835,82238477,916157920.0,2,0.2926,1,1.267,0
443,443,2020-07-06,sh.600000,10.083524023409673,12.953836587777431,10.055105087128801,12.641228288687877,8.83368813,149558001,1776417981.0,2,0.5322,1,9.0259,0
444,444,2020-07-07,sh.600000,13.3517016957096,14.033756166450452,12.35703892587918,12.38545786216006,9.6310094,131469759,1621839646.0,2,0.4678,1,-0.7377,0
445,445,2020-07-08,sh.600000,12.555971479845269,13.323282759428729,12.158106371913107,12.47071467100266,9.55996097,104879230,1282339816.0,2,0.3732,1,0.2477,0
446,446,2020-07-09,sh.600000,12.811741906373094,12.811741906373094,11.902335945385282,12.044430626789627,9.58364378,91311738,1101713242.0,2,0.3249,1,-1.2356,0
447,447,2020-07-10,sh.600000,12.016011690508755,12.328619989598316,10.793997430431396,10.936092111835734,9.46522973,78611864,925839420.0,2,0.2797,1,-3.2527,0
448,448,2020-07-13,sh.600000,10.936092111835734,11.646565518857464,10.822416366712261,11.10660572952095,9.1573532,96564333,1128297577.0,2,0.3436,1,0.5172,0
449,449,2020-07-14,sh.600000,10.964511048116613,11.191862538363559,10.168780832252274,10.310875513656626,9.20471882,79944260,919482272.0,2,0.2845,1,-2.4014,0
450,450,2020-07-15,sh.600000,10.566645940184443,10.566645940184443,9.628821042915764,9.74249678803924,8.98367926,92438310,1042128861.0,2,0.3289,1,-1.7575,0
451,451,2020-07-16,sh.600000,9.941429342005325,10.595064876465308,9.79933466060098,9.79933466060098,8.82579386,96614162,1094090004.0,2,0.3438,1,0.1789,0
452,452,2020-07-17,sh.600000,10.282456577375747,10.33929444993749,9.714077851758372,9.998267214567065,8.8415824,68639480,771657319.0,2,0.2442,1,0.625,0
453,453,2020-07-20,sh.600000,10.14036189597141,10.850835302993133,9.998267214567065,10.708740621588788,8.89684229,78766518,901216619.0,2,0.2803,1,2.2183,0
454,454,2020-07-21,sh.600000,10.90767317555487,10.964511048116613,10.367713386218355,10.765578494150525,9.09419904,55004587,632576750.48,2,0.1957,1,0.1736,0
455,455,2020-07-22,sh.600000,10.793997430431396,11.362376156048768,10.651902749027052,10.992929984397477,9.10998758,98687637,1147395851.08,2,0.3512,1,0.6932,0
456,456,2020-07-23,sh.600000,10.903011211032108,10.903011211032108,9.76429452583633,10.453517782665351,9.17313616,86806896,937319747.44,2,0.3089,1,-1.6334,0
457,457,2020-07-24,sh.600000,10.27372041131865,10.333652868434221,9.135003726122871,9.194936183238433,9.02330272,72886391,769923511.02,2,0.2593,1,-3.8745,0
458,458,2020-07-27,sh.600000,9.584497154489625,9.584497154489625,8.895273897660601,9.045105040449517,8.67369136,44655910,465608566.02,2,0.1589,1,-0.4798,0
459,459,2020-07-28,sh.600000,9.31480109746957,9.554530925931843,8.985172583333949,9.105037497565089,8.63207096,32599274,339999710.64,2,0.116,1,0.1929,0
460,460,2020-07-29,sh.600000,8.985172583333949,9.554530925931843,8.895273897660601,9.464632240258492,8.64871912,45256602,474093212.71,2,0.161,1,1.155,0
461,461,2020-07-30,sh.600000,9.464632240258492,9.524564697374053,9.135003726122871,9.135003726122871,8.74860808,40443481,422561053.58,2,0.1439,1,-1.0466,0
462,462,2020-07-31,sh.600000,9.16496995468065,9.494598468816271,8.865307669102812,9.015138811891735,8.6570432,65368427,679850126.02,2,0.2326,1,-0.3846,0
463,463,2020-08-03,sh.600000,9.135003726122871,9.374733554585138,9.045105040449517,9.16496995468065,8.62374688,56272005,586201746.4,2,0.2002,1,0.4826,0
464,464,2020-08-04,sh.600000,9.31480109746957,10.093923039971948,9.224902411796222,9.914125668625246,8.66536728,88522454,937235108.78,2,0.315,1,2.4015,0
465,465,2020-08-05,sh.600000,9.854193211509674,9.854193211509674,9.284834868911787,9.464632240258492,8.87346928,46011280,483338972.02,2,0.1637,1,-1.4071,0
466,466,2020-08-06,sh.600000,9.64442961160519,9.824226982951895,9.16496995468065,9.524564697374053,8.74860808,42484232,445698833.14,2,0.1512,1,0.1903,0
467,467,2020-08-07,sh.600000,9.464632240258492,9.524564697374053,9.015138811891735,9.224902411796222,8.76525624,44271966,461730420.88,2,0.1575,1,-0.9497,0
468,468,2020-08-10,sh.600000,9.194936183238433,9.64442961160519,9.105037497565089,9.494598468816271,8.68201544,48973967,514604347.77,2,0.1743,1,0.8629,0
469,469,2020-08-11,sh.600000,9.674395840162976,9.974058125740811,9.284834868911787,9.344767326027355,8.75693216,63673224,676102351.17,2,0.2266,1,-0.4753,0
470,470,2020-08-12,sh.600000,9.40469978314292,9.734328297278541,9.31480109746957,9.614463383047408,8.71531176,43268629,455458282.12,2,0.154,1,0.8596,0
471,471,2020-08-13,sh.600000,9.734328297278541,9.76429452583633,9.43466601170071,9.464632240258492,8.79022848,25798477,271625415.12,2,0.0918,1,-0.4735,0
472,472,2020-08-14,sh.600000,9.524564697374053,9.734328297278541,9.374733554585138,9.704362068720759,8.74860808,37584530,396506222.63,2,0.1337,1,0.7612,0
473,473,2020-08-17,sh.600000,9.704362068720759,10.873044982474326,9.64442961160519,10.453517782665351,8.81520072,98742699,1066482968.31,2,0.3513,1,2.3607,0
474,474,2020-08-18,sh.600000,10.483484011223133,10.483484011223133,9.824226982951895,10.0040243542986,9.02330272,54091961,580056196.32,2,0.1925,1,-1.3838,0
475,475,2020-08-19,sh.600000,10.0040243542986,10.153855497087513,9.64442961160519,9.674395840162976,8.89844152,43448106,462151805.43,2,0.1546,1,-1.029,0
476,476,2020-08-20,sh.600000,9.614463383047408,9.64442961160519,9.224902411796222,9.344767326027355,8.80687664,53539028,559975457.1,2,0.1905,1,-1.0397,0
477,477,2020-08-21,sh.600000,9.614463383047408,9.614463383047408,9.284834868911787,9.43466601170071,8.71531176,31451520,329790600.62,2,0.1119,1,0.2865,0
478,478,2020-08-24,sh.600000,9.64442961160519,9.64442961160519,9.254868640354005,9.31480109746957,8.740284,38982822,408922474.85,2,0.1387,1,-0.381,0
479,479,2020-08-25,sh.600000,9.374733554585138,9.464632240258492,9.16496995468065,9.284834868911787,8.70698768,37897250,396122405.28,2,0.1348,1,-0.0956,0
480,480,2020-08-26,sh.600000,9.254868640354005,9.284834868911787,8.985172583333949,9.045105040449517,8.6986636,39278732,408174291.9,2,0.1398,1,-0.7656,0
481,481,2020-08-27,sh.600000,9.0750712690073,9.135003726122871,8.895273897660601,8.985172583333949,8.63207096,30462492,315213297.12,2,0.1084,1,-0.1929,0
482,482,2020-08-28,sh.600000,8.985172583333949,9.31480109746957,8.865307669102812,9.31480109746957,8.6154228,53131203,552429110.68,2,0.1891,1,1.0628,0
483,483,2020-08-31,sh.600000,9.31480109746957,9.464632240258492,8.895273897660601,9.015138811891735,8.70698768,80037356,835524366.27,2,0.2848,1,-0.956,0
484,484,2020-09-01,sh.600000,8.865307669102812,9.015138811891735,8.715476526313896,8.805375211987247,8.62374688,53931233,555922098.74,2,0.1919,1,-0.6757,0
485,485,2020-09-02,sh.600000,8.775408983429461,8.805375211987247,8.295949326504921,8.475746697851626,8.56547832,56787081,578763478.88,2,0.2021,1,-1.069,0
486,486,2020-09-03,sh.600000,8.505712926409409,8.625577840640545,8.265983097947142,8.295949326504921,8.47391344,40832020,414701608.01,2,0.1453,1,-0.5894,0
487,487,2020-09-04,sh.600000,8.146118183716005,8.385848012178275,7.9663208123693,8.146118183716005,8.42396896,38443982,387141417.94,2,0.131,1,-0.4941,0
488,488,2020-09-07,sh.600000,8.146118183716005,8.415814240736058,7.9663208123693,7.9663208123693,8.38234856,58564585,589509231.02,2,0.1995,1,-0.5958,0
489,489,2020-09-08,sh.600000,8.146118183716005,8.20605064083157,7.9663208123693,8.086185726600437,8.33240408,52972540,532346432.87,2,0.1805,1,0.3996,0
490,490,2020-09-09,sh.600000,7.9663208123693,8.176084412273788,7.936354583811518,7.9663208123693,8.3657004,49418500,496009217.16,2,0.1684,1,-0.398,0
491,491,2020-09-10,sh.600000,8.11615195515822,8.11615195515822,7.756557212464816,7.816489669580385,8.33240408,54169916,540727380.94,2,0.1846,1,-0.4995,0
492,492,2020-09-11,sh.600000,7.786523441022595,7.816489669580385,7.486861155444764,7.6966247553492515,8.29078368,49947642,494619679.9,2,0.1702,1,-0.4016,0
493,493,2020-09-14,sh.600000,7.786523441022595,7.786523441022595,7.516827384002546,7.63669229823368,8.25748736,38851230,384257705.8,2,0.1324,1,-0.2016,0
494,494,2020-09-15,sh.600000,7.666658526791462,7.6966247553492515,7.486861155444764,7.516827384002546,8.2408392,46601549,459933677.85,2,0.1588,1,-0.404,0
495,495,2020-09-16,sh.600000,7.546793612560329,7.63669229823368,7.337030012655841,7.516827384002546,8.20754288,51470657,507227129.45,2,0.1754,1,0.0,0
496,496,2020-09-17,sh.600000,7.546793612560329,7.606726069675897,7.337030012655841,7.4269286983291956,8.20754288,43171675,424496711.82,2,0.1471,1,-0.3043,0
497,497,2020-09-18,sh.600000,7.456894926886974,7.756557212464816,7.337030012655841,7.756557212464816,8.18257064,95230581,941630507.92,2,0.3244,1,1.119,0
498,498,2020-09-21,sh.600000,7.756557212464816,7.846455898138167,7.4269286983291956,7.456894926886974,8.27413552,55998716,553037614.48,2,0.1908,1,-1.006,0
499,499,2020-09-22,sh.600000,7.366996241213631,7.456894926886974,7.00740149852022,7.03736772707801,8.19089472,65952098,643194146.4,2,0.2247,1,-1.4228,0
500,500,2020-09-23,sh.600000,7.067333955635792,7.097300184193571,6.797637898615733,6.827604127173522,8.0743576,41909587,404393340.16,2,0.1428,1,-0.7216,0
501,501,2020-09-24,sh.600000,6.7676716700579505,6.797637898615733,6.3181782416911965,6.43804315592233,8.01608904,53858739,512493256.04,2,0.1835,1,-1.3499,0
502,502,2020-09-25,sh.600000,6.43804315592233,6.527941841595684,6.3181782416911965,6.348144470248979,7.907876,29487505,279750442.32,2,0.1005,1,-0.3158,0
503,503,2020-09-28,sh.600000,6.408076927364547,6.527941841595684,6.3181782416911965,6.3181782416911965,7.88290376,26257827,249063489.41,2,0.0895,1,-0.1056,0
504,504,2020-09-29,sh.600000,6.43804315592233,6.497975613037898,6.228279556017846,6.228279556017846,7.87457968,32988266,312583584.98,2,0.1124,1,-0.3171,0
505,505,2020-09-30,sh.600000,6.2882120131334105,6.408076927364547,5.988549727555576,6.108414641786709,7.84960744,39006807,367745388.57,2,0.1329,1,-0.4242,0
506,506,2020-10-09,sh.600000,6.258245784575628,6.378110698806765,6.138380870344495,6.198313327460063,7.81631112,39772687,375559366.01,2,0.1355,1,0.3195,0
507,507,2020-10-12,sh.600000,6.2882120131334105,6.827604127173522,6.198313327460063,6.707739212942386,7.84128336,66671637,637356691.4,2,0.2271,1,1.8047,0
508,508,2020-10-13,sh.600000,6.677772984384603,6.707739212942386,6.497975613037898,6.557908070153466,7.98279272,28059097,267595710.61,2,0.0956,1,-0.5214,0
509,509,2020-10-14,sh.600000,6.557908070153466,6.617840527269031,6.43804315592233,6.527941841595684,7.94117232,42969217,409511681.66,2,0.1464,1,-0.1048,0
510,510,2020-10-15,sh.600000,6.557908070153466,7.097300184193571,6.527941841595684,6.797637898615733,7.93284824,66146732,637856656.35,2,0.2254,1,0.9444,0
511,511,2020-10-16,sh.600000,6.7676716700579505,7.24713132698249,6.737705441500168,7.097300184193571,8.00776496,74850236,726361115.91,2,0.255,1,1.0395,0
512,512,2020-10-19,sh.600000,7.127266412751354,7.726590983907034,6.857570355731305,6.887536584289087,8.09100576,84532385,826077895.19,2,0.288,1,-0.7202,0
513,513,2020-10-20,sh.600000,6.827604127173522,6.887536584289087,6.468009384480116,6.677772984384603,8.0327372,46687029,446894604.24,2,0.1591,1,-0.7254,0
514,514,2020-10-21,sh.600000,6.677772984384603,7.03736772707801,6.468009384480116,7.03736772707801,7.97446864,61622129,592503578.52,2,0.2099,1,1.2526,0
515,515,2020-10-22,sh.600000,6.947469041404656,7.217165098424708,6.707739212942386,6.887536584289087,8.0743576,47288884,456765638.54,2,0.1611,1,-0.5155,0
516,516,2020-10-23,sh.600000,6.827604127173522,7.307063784098059,6.797637898615733,7.03736772707801,8.0327372,70954476,689493436.85,2,0.2417,1,0.5181,0
517,517,2020-10-26,sh.600000,7.097300184193571,7.187198869866926,6.707739212942386,6.737705441500168,8.0743576,52711443,508770627.54,2,0.1796,1,-1.0309,0
518,518,2020-10-27,sh.600000,6.707739212942386,6.707739212942386,6.378110698806765,6.378110698806765,7.9911168,38062780,362632658.54,2,0.1297,1,-1.25,0
519,519,2020-10-28,sh.600000,6.378110698806765,6.497975613037898,6.0784484132289265,6.138380870344495,7.89122784,45881367,432093181.11,2,0.1563,1,-0.8439,0
520,520,2020-10-29,sh.600000,5.988549727555576,6.2882120131334105,5.95858349899779,6.048482184671144,7.8246352,43707348,409990836.38,2,0.1489,1,-0.3191,0
521,521,2020-10-30,sh.600000,6.0784484132289265,6.2882120131334105,5.688887441977737,5.71885367053552,7.79966296,56060864,523487861.49,2,0.191,1,-1.174,0
522,522,2020-11-02,sh.600000,5.778786127651088,5.928617270440007,5.5989887563043865,5.688887441977737,7.70809808,46542251,431202859.48,2,0.1586,1,-0.108,0
523,523,2020-11-03,sh.600000,5.8686848133244425,6.138380870344495,5.778786127651088,5.8387185847666565,7.699774,67876111,632973896.61,2,0.2312,1,0.5405,0
524,524,2020-11-04,sh.600000,5.988549727555576,6.138380870344495,5.778786127651088,5.95858349899779,7.7413944,50256088,469008802.5,2,0.1712,1,0.4301,0
525,525,2020-11-05,sh.600000,6.3181782416911965,6.3181782416911965,5.928617270440007,6.018515956113358,7.77469072,55873229,523812724.48,2,0.1904,1,0.2141,0
526,526,2020-11-06,sh.600000,6.048482184671144,6.228279556017846,5.928617270440007,6.108414641786709,7.79133888,63919592,600129368.89,2,0.2178,1,0.3205,0
527,527,2020-11-09,sh.600000,6.198313327460063,6.378110698806765,6.108414641786709,6.228279556017846,7.81631112,88937655,839142819.56,2,0.303,1,0.426,0
528,528,2020-11-10,sh.600000,6.348144470248979,6.707739212942386,6.258245784575628,6.3181782416911965,7.84960744,84217864,800256172.05,2,0.2869,1,0.3181,0
529,529,2020-11-11,sh.600000,6.408076927364547,6.677772984384603,6.258245784575628,6.617840527269031,7.87457968,64171805,610306555.33,2,0.2186,1,1.0571,0
530,530,2020-11-12,sh.600000,6.497975613037898,6.527941841595684,6.228279556017846,6.228279556017846,7.95782048,51891050,491018805.08,2,0.1768,1,-1.3598,0
531,531,2020-11-13,sh.600000,6.168347098902277,6.168347098902277,5.928617270440007,6.018515956113358,7.84960744,44910112,420337400.47,2,0.153,1,-0.7423,0
532,532,2020-11-16,sh.600000,6.0784484132289265,6.3181782416911965,6.048482184671144,6.2882120131334105,7.79133888,31878052,300508257.43,2,0.1086,1,0.9615,0
533,533,2020-11-17,sh.600000,6.3181782416911965,6.527941841595684,6.258245784575628,6.527941841595684,7.8662556,47293970,448873504.24,2,0.1611,1,0.8466,0
534,534,2020-11-18,sh.600000,6.527941841595684,7.24713132698249,6.43804315592233,7.03736772707801,7.93284824,109417513,1059930872.62,2,0.3728,1,1.7838,0
535,535,2020-11-19,sh.600000,7.03736772707801,7.277097555540276,6.857570355731305,7.157232641309143,8.0743576,63840056,620569637.98,2,0.2175,1,0.4124,0
536,536,2020-11-20,sh.600000,6.977435269962438,7.097300184193571,6.7676716700579505,6.947469041404656,8.10765392,46631360,450166503.49,2,0.1589,1,-0.7187,0
537,537,2020-11-23,sh.600000,6.91750281284687,7.6966247553492515,6.827604127173522,7.63669229823368,8.04938536,92618240,909448904.48,2,0.3155,1,2.3785,0
538,538,2020-11-24,sh.600000,7.6966247553492515,7.846455898138167,7.396962469771413,7.486861155444764,8.2408392,61221709,605831670.52,2,0.2086,1,-0.5051,0
539,539,2020-11-25,sh.600000,7.63669229823368,7.906388355253739,7.366996241213631,7.366996241213631,8.1992188,61216111,606063472.42,2,0.2086,1,-0.4061,0
540,540,2020-11-26,sh.600000,7.456894926886974,7.906388355253739,7.217165098424708,7.8764221266959495,8.16592248,71595543,709188720.75,2,0.2439,1,1.7329,0
541,541,2020-11-27,sh.600000,7.9663208123693,8.535679154967191,7.816489669580385,8.535679154967191,8.30743184,113388037,1141650216.7,2,0.3863,1,2.2044,0
